,disposition,period,time0bk,impact,duration,depth,prad,teq,insol,model_snr,steff,slogg,srad,ra,dec,kepmag
1868,1,2.787874175,133.90417,0.153,2.0348,197.4,2.33,1432.0,993.06,22.2,4827.0,3.942,1.7269999999999999,296.72449,49.532711,14.435
1869,1,37.9962369,162.97984,0.023,6.7751,403.7,2.39,618.0,34.55,37.8,6038.0,4.284,1.1909999999999998,291.11188,39.949108,14.247
1871,1,17.23232894,135.0922,0.395,4.5568,509.8,2.79,817.0,105.47,64.1,6086.0,4.274,1.216,296.99863,42.78196,14.061
1872,1,28.5057217,132.92075,0.695,6.324,755.8,2.55,555.0,22.43,20.8,5712.0,4.534,0.87,292.23242,38.89222,15.778
1873,1,53.5991459,147.43015,0.6579999999999999,6.811,523.1,2.49,529.0,18.54,23.1,6319.0,4.447,1.032,291.2820700000001,46.965988,14.953
1878,1,0.6938426609999999,132.18157,0.195,1.6197,49.3,0.83,2161.0,5182.78,28.9,5457.0,4.239,1.196,294.9788200000001,46.00565,12.953
1879,1,83.4887405,188.53792,0.42,6.21,955.4,2.95,411.0,6.76,24.7,5910.0,4.505,0.94,293.2302200000001,48.281368,15.375
1880,1,34.0607677,141.35928,0.7859999999999999,2.471,818.9,2.96,554.0,22.32,20.5,5910.0,4.505,0.94,293.2302200000001,48.281368,15.375
1883,1,59.980986800000004,176.14903,0.9179999999999999,7.587999999999999,282.4,2.81,568.0,24.58,25.2,6103.0,4.202,1.383,281.56995,47.39868900000001,13.66
1884,1,25.7457957,135.94806,0.6609999999999999,7.0729999999999995,140.3,1.73,753.0,75.97,19.3,6103.0,4.202,1.383,281.56995,47.39868900000001,13.66
1887,1,4.3394569,132.80309,0.821,2.3652,337.4,2.11,1061.0,300.07,31.6,5330.0,4.3660000000000005,1.013,294.51767,50.670399,14.822
1888,1,2.852348262,132.044534,0.295,0.7051,1402.9,1.66,621.0,34.95,33.3,3731.0,4.83,0.433,286.59427,37.891258,15.959
1889,1,65.6480892,173.30166,0.9490000000000001,5.746,588.7,3.93,485.0,13.04,22.0,5565.0,4.251,1.246,292.2478,47.878448,14.872
1890,0,102.653705,222.9895,1.1840000000000002,53.5887,687.3,39.16,562.0,23.66,82.1,6711.0,4.097,1.6980000000000002,293.41794,48.198849,12.678
1892,0,0.987338654,131.88155,0.002,2.591,26.5,0.98,2669.0,11973.87,25.0,6258.0,3.939,1.896,300.77875,45.110222,11.511
1894,0,1.811460943,132.93206999999998,0.971,5.065,428.5,2.83,1508.0,1224.37,83.9,5700.0,4.382,1.008,295.47537,45.239979,14.674
1895,1,16.07673148,143.39091000000005,0.10800000000000001,2.205,488.0,2.14,724.0,64.75,19.3,5957.0,4.498,0.971,288.47964,47.101768,15.306
1896,1,18.87058705,143.95639,0.878,3.4701,588.0,2.67,701.0,56.97,28.5,6103.0,4.496,0.9490000000000001,286.892,38.31855,14.562
1898,1,17.136940799999998,141.01497,0.03,6.416,362.1,2.05,775.0,85.15,25.4,6218.0,4.421,1.077,283.10385,43.148041,15.004
1899,1,26.695194399999995,143.9999,0.136,4.5760000000000005,132.6,1.4,706.0,58.81,13.4,6086.0,4.274,1.216,296.99863,42.78196,14.061
1901,1,6.312508525,132.654418,0.028999999999999998,2.7455,1286.0,2.0,575.0,25.94,112.5,4090.0,4.6960000000000015,0.5710000000000001,287.89163,39.33913,14.735
1903,1,7.132947200000001,135.99258999999998,0.612,4.368,145.0,1.64,1102.0,349.21,27.2,5862.0,4.194,1.307,288.96124,42.265011,13.959
1904,1,8.91901228,140.0777,0.619,4.141,180.6,1.84,1023.0,258.92,29.6,5862.0,4.194,1.307,288.96124,42.265011,13.959
1907,0,2.392630668,133.7861,0.909,1.3705,101.5,1.33,1418.0,955.41,20.5,5716.0,4.343,1.091,285.13831,45.004539,13.482
1908,1,17.670029100000004,131.60103,0.932,6.693,348.4,2.89,778.0,86.37,25.0,5795.0,4.265,1.247,295.48123,40.731979,14.874
1910,1,108.59311299999999,173.75198,0.006999999999999999,7.989,338.2,1.68,374.0,4.64,24.3,5678.0,4.409,0.9209999999999999,285.69199,45.689388,14.033
1911,1,19.986591600000004,135.52265,0.9620000000000001,4.391,648.0,4.22,720.0,63.67,21.8,5500.0,4.218,1.238,288.61792,48.098412,15.699000000000002
1912,1,12.12580644,142.10763,0.805,3.2889999999999997,327.5,2.5,851.0,123.78,14.0,5500.0,4.218,1.238,288.61792,48.098412,15.699000000000002
1914,1,56.25908810000001,164.21993,0.026000000000000002,8.113999999999999,348.8,2.22,543.0,20.49,29.7,6038.0,4.284,1.1909999999999998,291.11188,39.949108,14.247
1915,1,1.646801683,132.0615,0.129,1.1966,284.2,0.86,806.0,99.8,25.2,3810.0,4.753,0.513,290.4340200000001,44.107651,14.634
1916,1,3.78861833,134.61418999999998,0.183,2.8080000000000003,143.4,1.23,1158.0,424.17,18.2,5560.0,4.379,1.04,298.42633,47.946781,14.285
1917,1,10.45839865,137.65416000000002,0.009000000000000001,3.154,306.8,1.25,609.0,32.45,18.6,4641.0,4.557,0.747,284.99963,49.47998,14.470999999999998
1922,1,11.8984948,133.34685,0.836,3.015,130.9,1.69,929.0,176.27,15.9,5862.0,4.194,1.307,288.96124,42.265011,13.959
1923,1,23.1274171,145.66194,0.737,4.901,157.3,1.44,667.0,46.89,20.9,5865.0,4.393,1.0659999999999998,281.56146,42.4505,11.863
1924,1,5.1324861230000005,132.15985,0.217,1.4575,908.4,1.69,584.0,27.41,35.4,3879.0,4.707,0.578,291.09274,49.19006,15.535
1926,1,10.66489514,132.00871999999998,0.308,3.159,292.6,1.76,865.0,132.15,25.3,6014.0,4.436,1.021,295.62659,49.130428,14.651
1927,1,5.123320400000001,132.08472,0.308,2.7466,286.2,1.65,994.0,231.12,25.1,5364.0,4.394,0.982,293.21738,42.720711,15.162
1928,1,3.5732028010000003,134.934397,0.053,2.88,2975.0,5.81,1210.0,507.91,362.1,5646.0,4.37,1.08,290.76587,38.927959,14.72
1929,1,61.617452799999995,179.08282,0.091,3.8160000000000003,1350.7,3.36,424.0,7.67,19.5,5480.0,4.485,0.9309999999999999,293.06335,39.40345,15.722
1930,1,24.3398202,136.05813,0.9279999999999999,3.891,777.3,5.09,737.0,69.79,27.8,5596.0,4.105,1.466,291.60449,41.309361,15.28
1931,1,1.755843555,133.15509,0.893,1.9425,386.0,1.94,1343.0,771.02,25.1,5569.0,4.566,0.8290000000000001,289.14722,45.86618,15.758
1932,1,5.18560081,132.32455,0.012,4.053999999999999,252.6,2.34,1314.0,705.79,27.6,6172.0,4.198,1.4709999999999999,297.47711,39.877239,14.806
1933,1,33.4698571,140.14977,0.8759999999999999,4.749,370.7,2.45,609.0,32.52,23.2,5912.0,4.342,1.094,288.82059,39.52282,14.74
1934,1,11.89520436,132.8908,0.067,3.4330000000000003,184.3,1.33,787.0,90.77,22.3,5649.0,4.4110000000000005,0.992,288.92401,46.057629,14.152
1936,1,5.60013327,135.96495,0.046,2.6508,329.2,1.73,952.0,194.26,22.8,5288.0,4.391,0.978,291.65778,48.009312,15.378
1937,1,25.2034128,137.56393,0.168,4.515,697.1,2.42,600.0,30.62,22.3,5831.0,4.517,0.9209999999999999,282.14056,43.89658,15.684
1939,1,5.640676975,138.556259,0.033,2.8354,1453.3,4.59,1125.0,379.36,145.9,5794.0,4.282,1.216,297.20154,41.730209,14.762
1940,1,25.5638626,375.27811,0.85,4.685,1124.9,4.0,671.0,47.94,31.6,6228.0,4.441,1.0490000000000002,293.29364,42.19635,15.886
1942,1,12.7945474,130.7668,0.18,3.4197,816.7,1.6,455.0,10.1,54.1,4090.0,4.6960000000000015,0.5710000000000001,287.89163,39.33913,14.735
1944,1,1.434745129,132.62802,0.10800000000000001,1.8619999999999999,200.7,1.5,1664.0,1813.0,28.4,5806.0,4.4,1.064,299.78546,43.67075,14.691
1946,1,3.28192056,132.42485,0.223,2.917,191.0,1.6,1326.0,728.9,24.5,5859.0,4.335,1.162,296.85205,49.084438,14.842
1947,1,12.51610549,135.03333,0.023,4.853,263.0,1.87,848.0,122.54,22.6,5859.0,4.335,1.162,296.85205,49.084438,14.842
1948,1,5.45298742,134.15183000000002,0.879,2.1328,86.0,0.92,904.0,158.12,21.0,5450.0,4.563,0.8420000000000001,285.20749,45.38435,12.404000000000002
1950,1,4.45743267,132.16006000000002,0.175,2.3226,175.7,0.79,732.0,67.7,20.8,4487.0,4.644,0.612,283.12103,43.525639,14.374
1954,0,1.8246490000000002,147.482662,0.9009999999999999,4.2285,3218.5,5.31,1508.0,1222.28,184.3,6190.0,4.487,0.7929999999999999,295.24182,40.155209,14.605
1955,1,2.832647249,131.82641999999998,0.374,2.306,114.7,1.37,1453.0,1054.98,27.5,5865.0,4.266,1.272,288.14478,51.27562,13.467
1957,1,3.93083997,135.19393,0.222,2.932,101.4,1.2,1317.0,711.45,22.0,6038.0,4.284,1.1909999999999998,282.3946200000001,48.75914,13.652
1958,1,7.63008196,137.07948000000002,0.628,2.78,124.0,1.39,1056.0,293.67,18.6,6038.0,4.284,1.1909999999999998,282.3946200000001,48.75914,13.652
1959,1,16.22378479,136.02454,0.413,2.5462,262.3,1.51,676.0,49.35,20.6,5547.0,4.46,0.925,291.69955,38.145271,14.129
1961,1,58.601926,137.66825,0.392,5.522,396.4,2.06,508.0,15.8,19.1,6250.0,4.44,1.0190000000000001,297.72314,47.112659,14.649
1962,1,25.0823402,134.13568,0.865,6.422999999999999,244.6,2.26,776.0,85.76,30.5,6429.0,4.2410000000000005,1.262,284.978,41.420158,13.838
1963,1,78.0998908,139.49646,0.528,8.422,656.9,3.37,480.0,12.52,23.8,5779.0,4.238,1.284,292.30124,38.26704,14.999
1964,1,4.27103727,133.14028000000002,0.02,2.2759,180.4,1.22,1108.0,356.54,24.6,5984.0,4.521,0.9059999999999999,293.26245,41.36512000000001,14.553
1967,1,3.53232429,134.74727,0.299,2.765,224.2,1.43,1159.0,427.65,12.8,5761.0,4.492,0.956,295.65149,49.261292,14.972
1968,0,15.03946326,144.137461,0.902,5.1008,5237.7,12.36,962.0,202.6,181.6,6501.0,4.212,1.4409999999999998,294.73282,40.150341,11.997
1972,1,12.572289699999999,143.0663,0.252,4.765,86.5,1.09,886.0,145.82,12.4,6084.0,4.319,1.169,287.85699,40.54718,12.885
1973,1,40.8366307,152.87346000000005,0.363,4.956,264.8,1.5,496.0,14.3,18.7,5529.0,4.457,0.925,295.10242,40.572392,14.05
1974,0,11.7761073,142.70558,0.8290000000000001,2.8289999999999997,281.3,1.31,619.0,34.75,15.1,5096.0,4.618,0.6890000000000001,294.1239,48.348999,15.005
1975,0,29.712318100000005,151.5603,1.202,70.3707,385.4,46.43,870.0,135.31,130.0,6440.0,3.984,1.921,295.14294,49.993069,11.549
1977,1,19.940121100000002,142.34849,0.862,4.283,758.9,2.42,588.0,28.29,18.0,5623.0,4.596,0.763,286.15015,37.411369,15.922
1978,1,22.2420032,144.72364,0.897,7.532,63.5,2.04,954.0,195.54,16.2,5979.0,3.854,2.164,289.03302,40.086891,12.816
1980,1,0.5773693360000001,132.425795,0.032,1.0852,400.4,1.42,1757.0,2239.26,68.3,5255.0,4.617,0.716,296.55307,46.96629,14.859000000000002
1982,1,12.720370263,178.528297,0.787,2.7306,1180.1,4.75,934.0,180.23,485.5,6267.0,4.28,1.258,286.6384,39.487881,10.734000000000002
1985,0,2.493237866,132.63633000000002,0.975,2.6439999999999997,259.2,9.48,2241.0,5975.48,20.7,5002.0,3.344,4.131,297.1115700000001,47.534691,13.962
1986,1,68.8861017,160.29958,0.24100000000000002,5.925,143.9,1.47,501.0,14.91,19.5,5753.0,4.2,1.222,283.8851,47.637218,12.464
1987,1,9.99115241,134.39335,0.691,2.657,391.7,1.68,660.0,44.77,16.7,4838.0,4.524,0.7959999999999999,285.17334,48.770039,15.311
1989,1,36.292017,132.17691000000002,0.002,8.198,374.7,3.1,694.0,54.91,21.4,5843.0,4.069,1.615,295.23926,42.726479,15.251
1990,0,0.925589891,169.69275,0.616,1.9669999999999999,400.8,50.6,6637.0,460202.18,20.6,4094.0,1.6269999999999998,24.488000000000003,294.0318,42.468845,10.795
1991,1,17.25121397,149.886479,0.7490000000000001,2.0371,2054.8,2.64,385.0,5.17,68.6,3879.0,4.708,0.537,284.94098,46.56654,15.473
1992,0,1.867281146,132.07744,1.252,7.495,701.1,31.18,1561.0,1405.94,58.5,6117.0,4.457,1.025,299.41333,40.42847800000001,15.6
1995,1,3.23941775,133.98383,0.386,2.569,77.4,0.77,1213.0,511.14,17.2,6075.0,4.541,0.858,282.95694,42.825619,13.658
2002,1,31.201220199999998,140.07041999999998,0.7140000000000001,4.077,360.1,1.47,406.0,6.44,13.7,4513.0,4.574,0.722,291.34259,38.363129,15.07
2003,1,22.596825600000003,140.42654,0.062,6.178999999999999,142.9,1.3,670.0,47.7,22.2,5610.0,4.301,1.104,286.02612,44.782871,13.584
2004,1,45.3486381,142.25049,0.847,4.8580000000000005,162.9,1.61,531.0,18.84,15.9,5610.0,4.301,1.104,286.02612,44.782871,13.584
2008,1,12.4128518,140.35679,0.711,4.298,108.1,1.5,933.0,179.24,19.4,5945.0,4.1960000000000015,1.3459999999999999,291.4743,44.68351,13.539
2011,1,2.66831274,131.68823,0.33299999999999996,2.4141,266.2,1.48,1252.0,581.38,23.3,5806.0,4.5280000000000005,0.899,296.07568,45.62706,15.553
2012,1,23.477255300000003,145.3641,0.013000000000000001,6.735,141.4,1.34,738.0,70.05,17.6,6384.0,4.3610000000000015,1.121,288.09564,40.365971,13.973
2013,1,66.5576728,181.3241,0.254,10.532,214.2,4.96,757.0,77.68,21.3,5734.0,3.591,3.405,293.57394,45.384541,14.074000000000002
2014,0,2.01948607,132.9238,0.977,5.247999999999999,275.4,2.15,1430.0,988.37,27.9,5884.0,4.481,0.9440000000000001,295.5582,50.828388,15.415
2015,0,3.04468229,132.464,0.623,5.9510000000000005,71.4,0.86,1244.0,566.03,22.2,5575.0,4.363,0.98,293.67426,45.517239,14.028
2016,0,15.05028313,141.53521999999995,0.3125,1.848,615.2,2.46,735.0,69.16,13.4,5887.0,4.49,0.9890000000000001,291.13638,50.575939,15.612
2017,1,2.455240626,170.821762,0.14400000000000002,1.72722,36912.0,10.6,730.0,67.3,1341.6,3793.0,4.697,0.568,292.87289,41.06427,15.979
2018,1,9.08233411,139.65489,0.262,2.008,296.9,1.35,734.0,68.75,15.8,5354.0,4.587,0.7879999999999999,286.6041600000001,42.440319,15.4
2019,0,0.7905399120000001,131.87702,0.008,1.0567,277.3,1.24,1502.0,1200.65,31.5,4791.0,4.541,0.767,282.40594,46.90448,14.864
2020,0,0.532086296,131.9134,1.199,4.023,495.8,16.99,1790.0,2417.28,85.2,5271.0,4.636,0.698,292.48703,41.311119,15.397
2022,1,6.238535444,171.706325,0.008,3.5255,401.6,2.53,1185.0,465.61,274.5,6267.0,4.28,1.258,286.6384,39.487881,10.734000000000002
2023,1,86.82951899999999,189.26162,0.953,7.4639999999999995,751.0,1.68,196.0,0.35,15.1,3576.0,4.791,0.46299999999999997,297.48669,46.996712,15.474
2024,1,9.95667035,136.5827,0.9490000000000001,3.534,586.8,3.41,946.0,189.48,16.8,6165.0,4.365,1.115,283.2645,41.711449,15.309
2025,1,10.41728722,137.45784,0.12,4.125,210.4,1.64,870.0,135.34,20.3,5557.0,4.288,1.151,288.58835,42.605659,14.746
2026,1,0.663085361,131.97961,0.841,1.1522,322.7,1.6,1681.0,1894.94,35.3,5172.0,4.6,0.767,297.84149,46.967682,15.304
2027,1,19.1187425,138.42824,0.74,6.805,217.5,2.33,823.0,108.48,20.5,5862.0,4.148,1.463,295.59125,42.555241,14.838
2028,0,1.08749101,131.77034,0.9790000000000001,1.6192,126.4,4.91,3081.0,21388.7,33.5,5988.0,3.594,3.2039999999999997,297.85938,40.326939,13.214
2029,0,1.183818383,131.88403,0.17,1.393,84.3,0.91,1775.0,2337.65,12.7,6014.0,4.459,0.992,297.04852,46.867981,14.675
2030,1,3.543919702,136.26075,0.022000000000000002,1.8717,507.0,1.21,652.0,42.68,38.2,3879.0,4.708,0.537,284.94098,46.56654,15.473
2034,1,8.83929462,135.54125,0.924,1.719,316.2,1.94,778.0,86.5,14.8,5330.0,4.4910000000000005,0.87,290.98923,50.30806,15.102
2035,0,0.631795416,132.53963000000002,0.433,1.0703,145.2,1.88,2797.0,14547.08,24.7,6414.0,4.173,1.5190000000000001,290.84714,37.864052,14.675999999999998
2036,1,7.56126152,135.6368,0.253,2.8510000000000004,180.6,1.2,891.0,149.17,15.7,5853.0,4.529,0.895,284.28714,42.35561,14.64
2037,1,34.9897847,144.20911999999996,0.034,4.208,498.5,1.14,292.0,1.71,11.5,3765.0,4.725,0.521,293.51108,45.136589,15.987
2038,1,7.05429483,136.18961000000002,0.48,1.716,359.3,1.0,497.0,14.46,11.2,3765.0,4.725,0.521,293.51108,45.136589,15.987
2040,1,26.7838935,140.75396,0.036000000000000004,4.584,365.3,1.59,523.0,17.69,20.9,5242.0,4.512,0.856,296.55005,49.102322,14.803
2041,1,45.126216,165.42066,0.49,6.656000000000001,373.1,2.32,604.0,31.54,17.1,6499.0,4.378,1.169,297.37509,46.662209,14.689
2042,1,11.94019101,136.55603,0.348,2.866,631.7,1.86,625.0,35.99,15.6,5073.0,4.607,0.748,287.52203,51.375858,15.912
2043,0,3.51295674,133.78198,0.499,3.06,83.1,1.1,1434.0,999.6,22.5,6453.0,4.3260000000000005,1.17,295.96283,50.24025,13.51
2044,1,6.73808701,133.32953,0.14800000000000002,2.591,92.9,0.73,786.0,90.19,14.4,5168.0,4.566,0.769,291.62878,41.208599,13.942
2045,0,7.57571414,138.2166,0.413,2.3569999999999998,418.5,2.45,1075.0,315.8,12.8,6418.0,4.395,1.171,295.0174,40.728001,15.614
2046,0,4.76887671,132.09888,0.654,1.672,115.8,2.11,1532.0,1303.61,20.0,6063.0,3.926,1.855,294.50977,40.726452,13.388
2048,0,0.512581697,132.80608999999998,0.28300000000000003,1.5789,259.1,1.32,2009.0,3827.79,45.2,5547.0,4.5710000000000015,0.82,295.46658,46.012402,15.338
2049,0,12.07760884,140.46287,0.264,2.233,151.0,1.03,708.0,59.51,14.0,5370.0,4.471,0.845,288.77112,39.66798,14.166
2052,0,6.38315744,132.30539,0.028999999999999998,1.7075,1112.6,2.35,787.0,91.0,23.8,5262.0,4.623,0.7140000000000001,285.57492,49.960892,15.554
2053,1,27.52194772,189.824523,0.35,4.047,2312.8,2.47,314.0,2.28,106.5,3780.0,4.746,0.511,287.8581200000001,42.542629,15.108
2054,1,16.1289679,143.75518,0.968,6.271,389.0,2.94,715.0,61.87,21.3,5392.0,4.314,1.087,285.27643,39.446911,15.022
2055,1,13.5631157,140.65364,0.7040000000000001,5.438,336.4,1.75,733.0,68.41,15.4,5853.0,4.529,0.895,297.33945,46.34725200000001,15.785
2056,1,16.2959916,133.90784,0.213,2.116,369.6,1.83,678.0,49.81,15.7,5495.0,4.442,0.961,294.47833,46.945862,15.243
2057,1,4.16056658,132.27418,0.069,2.61,75.8,0.7,985.0,222.54,16.3,5481.0,4.574,0.815,284.90302,43.95396,13.889
2058,0,2.93101771,131.92959,0.523,2.231,199.1,1.15,1134.0,390.28,15.0,5485.0,4.5,0.7879999999999999,283.02725,47.249882,15.484000000000002
2059,1,39.79220077,175.250558,0.019,4.466,610.4,1.9,458.0,10.38,179.5,5437.0,4.5710000000000015,0.7809999999999999,284.05954,44.51821500000001,9.705
2060,0,16.227675599999998,136.62586000000002,0.633,3.699,525.8,2.11,648.0,41.57,20.5,5328.0,4.447,0.883,297.18564,46.825298,15.388
2061,0,1.595630597,136.13782,1.21,1.7930000000000001,259.6,17.94,1346.0,778.05,18.3,5632.0,4.6160000000000005,0.7290000000000001,299.07828,46.78616,15.112
2064,0,0.962827066,132.20516999999998,1.079,4.48,86.3,29.27,3399.0,31471.91,28.7,6534.0,3.647,3.028,297.68881,40.643661,13.398
2065,1,8.679037,140.90423,0.22399999999999998,2.864,301.6,1.79,949.0,191.84,19.9,6117.0,4.42,1.0270000000000001,288.77182,42.213219,15.18
2068,1,3.11604194,133.84988,0.195,1.7763,345.2,1.59,1123.0,375.55,18.8,5591.0,4.559,0.86,295.35446,48.5154,15.79
2071,1,0.679336747,132.856178,0.209,1.2188,240.7,1.4,1883.0,2982.78,36.7,5440.0,4.4910000000000005,0.9129999999999999,283.92004,40.740131,14.159
2072,0,213.6103207,141.655562,0.977,10.7643,110990.0,46.07,291.0,1.69,534.5,5931.0,4.5539999999999985,0.845,290.75183,49.972301,15.619000000000002
2073,0,170.86584919999999,299.660385,0.684,16.9895,29841.0,24.4,387.0,5.33,897.0,5989.0,4.221,1.324,281.05594,43.92374,14.412
2074,0,21.47642727,149.26156,0.006,5.5498,348130.0,59.5,655.0,43.52,124.8,5780.0,4.438,1.0,290.23032,37.777481,17.29
2076,1,88.51220140000001,182.67266,0.242,6.8214,2518.7,4.7,390.0,5.47,63.1,5593.0,4.45,0.945,296.13281,48.97740200000001,11.921
2077,0,10.21507506,133.64546,0.1,3.395,258.6,1.5,780.0,87.48,17.4,5406.0,4.433,0.95,288.10608,38.659061,14.338
2079,1,31.0572947,147.56275,0.335,3.4010000000000002,636.6,1.85,480.0,12.57,15.8,5395.0,4.615,0.7340000000000001,295.62469,42.545898,15.956
2080,1,15.162228699999998,144.474,0.9590000000000001,7.332000000000001,479.8,3.12,829.0,111.74,28.5,6325.0,4.409,1.112,294.3384700000001,50.33654,15.212
2081,1,10.04378351,353.61859,0.953,5.547999999999999,437.9,2.94,951.0,193.39,28.8,6325.0,4.409,1.112,294.3384700000001,50.33654,15.212
2082,0,7.10397925,136.33096,0.192,1.5398,370.5,1.51,818.0,105.84,16.8,5488.0,4.584,0.789,297.90738,45.03231,15.164
2083,1,4.551398799999999,133.05954,0.248,2.457,188.7,1.13,907.0,159.65,19.4,5009.0,4.4910000000000005,0.84,286.48364,46.75262100000001,15.035
2084,1,10.91274065,169.85246999999995,0.685,2.1801,1387.2,2.13,443.0,9.12,57.4,3834.0,4.708,0.539,292.29459,40.591789,15.264
2085,0,12.2141545,141.3677,1.175,10.262,535.8,18.13,683.0,51.37,24.7,5435.0,4.578,0.8240000000000001,299.03641,40.583172,15.352
2086,0,3.7322610000000003,131.93795,0.4,2.0540000000000003,153.6,1.09,1119.0,369.47,15.7,5762.0,4.495,0.867,291.35867,44.424252,14.834
2088,1,5.34182466,136.3186,0.07,3.577,70.5,0.95,1125.0,379.09,19.2,5767.0,4.287,1.135,288.66077,43.36808,13.455
2089,1,2.131945045,133.65547,0.209,1.8061,269.4,1.66,1418.0,955.16,22.9,5845.0,4.4689999999999985,1.013,290.17618,46.698341,15.545
2090,1,12.9462567,139.4165,0.109,9.568,168.7,1.13,764.0,80.34,15.7,6058.0,4.54,0.867,295.46234,40.77697,15.079
2095,0,89.465468,170.8426,0.9309999999999999,9.88,67.9,2.57,549.0,21.43,5.7,5192.0,3.773,2.46,284.79694,45.099091,12.998
2096,1,18.016122699999997,145.24168999999995,0.023,4.016,499.5,2.39,768.0,82.38,16.7,6245.0,4.4060000000000015,1.065,292.86984,46.74185900000001,15.394
2097,0,40.8777605,163.43477,1.262,9.745,719.1,29.55,526.0,18.15,23.6,5930.0,4.489,0.937,292.35745,42.389149,15.59
2099,1,84.5733346,150.15200000000002,0.024,5.7620000000000005,891.6,2.59,366.0,4.26,20.4,5418.0,4.543,0.888,295.62927,44.69062,15.758
2100,1,21.30181863,191.84136,0.086,3.8763,87.3,0.72,564.0,23.89,32.4,5437.0,4.5710000000000015,0.7809999999999999,284.05954,44.51821500000001,9.705
2101,1,4.14789051,135.53291000000002,0.878,3.8289999999999997,137.6,1.93,1389.0,878.32,16.4,6150.0,4.223,1.4169999999999998,297.90579,40.162861,14.725
2104,0,1.96433113,131.65195,0.16,2.381,139.1,1.33,1638.0,1704.63,14.2,6306.0,4.405,1.121,297.40906,39.490292,15.083
2106,1,0.968527683,131.50954,0.941,1.3672,114.6,1.21,1677.0,1867.0,16.9,5580.0,4.538,0.8859999999999999,289.8843700000001,45.211498,14.511
2110,0,0.366197145,133.55969,0.319,1.2335,275.3,51.34,9983.0,2335438.28,16.7,4448.0,1.694,31.5,296.9679,40.926769,11.059
2111,1,4.164384505,171.08793500000004,0.59,1.8464,2338.0,2.54,590.0,28.75,132.1,3808.0,4.754,0.508,298.25812,47.604939,14.752
2112,1,2.10433534,133.31611999999998,0.872,1.1168,242.1,0.79,662.0,45.34,20.7,3605.0,4.837,0.433,285.92889,38.520981,14.488
2113,1,28.8431751,143.82307,0.9129999999999999,3.1710000000000003,756.7,2.66,491.0,13.77,15.0,5151.0,4.5280000000000005,0.785,298.73523,40.76416,15.652
2114,0,1.378649746,169.780113,0.099,1.2232,22462.0,6.51,734.0,68.34,172.2,3440.0,4.82,0.439,285.1851200000001,49.565369,15.373
2115,0,1.112207126,131.8505,0.402,1.35,54.7,0.73,1797.0,2467.09,13.0,6046.0,4.4860000000000015,0.972,291.5321,50.681599,13.823
2117,0,1.303576682,133.0758,0.08,1.021,245.5,1.51,1694.0,1940.45,22.1,6045.0,4.494,0.955,293.6244200000001,38.732479,14.834
2118,0,1.958577398,132.26115,0.59,2.388,453.0,1.8,1252.0,579.19,24.5,5402.0,4.5680000000000005,0.816,284.14609,40.272331,15.902
2119,1,5.19103699,135.21628,0.11699999999999999,4.2219999999999995,290.1,1.92,1183.0,462.91,25.2,6321.0,4.417,1.125,293.12738,42.320099,15.438
2120,1,4.86638504,134.01501000000002,0.17600000000000002,2.296,143.8,1.32,1121.0,372.7,17.1,5688.0,4.333,1.111,282.99973,40.557449,13.987
2121,0,4.79176993,134.03502,0.37200000000000005,4.52,116.6,0.81,883.0,143.74,23.0,5138.0,4.5360000000000005,0.7559999999999999,290.23987,39.564529,14.287
2122,1,25.1933989,146.4301,0.679,4.62,481.2,1.95,513.0,16.34,18.0,5009.0,4.4910000000000005,0.84,289.85889,48.693851,15.629
